id,external_source,name,alias,description,difficulty,meal_type,cuisine,dietary_tags,servings,prep_time,cook_time,calories_per_serving,protein,instructions,image_url,local_image,enabled,verified,verification_status,confidence_score
1106,recipeapi,Acai Bowl,,"Acai bowl is a popular American breakfast dish featuring a creamy blend of acai berries topped with fruits, granola, and other nutritious toppings, known for its vibrant color and refreshing taste.",easy,breakfast,american,dairy_free|vegetarian,1,10,,350,5,"Slice the banana and wash the berries if using fresh. | In a blender, combine frozen acai puree, half of the banana, mixed berries, and a splash of almond milk or preferred liquid. | Blend until smooth and thick, adding more liquid if necessary to reach a creamy texture. | Pour the acai mixture into a bowl. | Top with the remaining banana slices, granola, shredded coconut, and a few fresh berries. | Optionally, drizzle honey or agave syrup over the bowl for extra sweetness. | Serve immediately for best texture and freshness.",https://pixabay.com/get/g894ea27411d3033bbce091f056e663c3d3664d1862f58a096bbf852d24f7ee3aec5b2263a67a40a67fa1468301cdf9b0cf1bf444282e710ad7af969987fa0232_640.jpg,food_dataset_v2\recipe_images\1106_acai_bowl.jpg,True,True,AUTO_IMPORTED,0.95
1034,recipeapi,Acai Bowl American Style,,"An American style acai bowl featuring blended acai berries topped with fresh fruit, granola, and coconut for a nutrient-rich breakfast or snack.",easy,breakfast,american,dairy_free|vegetarian,1,10,,350,5,"Blend frozen acai puree with banana, mixed berries, and apple juice until smooth and thick. | Pour the acai mixture into a bowl. | Top the acai base with sliced banana, granola, fresh berries, and shredded coconut. | Optionally, drizzle honey over the toppings for added sweetness. | Serve immediately for a refreshing and nutritious meal.",https://pixabay.com/get/gfa8f9141c7b7b1e90f9df7f126c322597f312a0d1dd9a92618b2295e9762264602ef6014abb975a01f465c3182d3cf120802dba8cd275ce9267cb2dd551400bf_640.jpg,food_dataset_v2\recipe_images\1034_acai_bowl_american_style.jpg,True,True,AUTO_IMPORTED,0.95
323,recipeapi,Ahi Tuna Poke Bowl,,"Ahi tuna poke bowl is a Hawaiian-inspired dish featuring marinated raw ahi tuna served over sushi rice with fresh vegetables and flavorful toppings, offering a fresh, healthy, and delicious meal.",easy,main,american,dairy_free,2,20,15,450,30,"Cut the ahi tuna into small cubes and place in a mixing bowl. | In a separate bowl, combine soy sauce, sesame oil, rice vinegar, honey, grated ginger, and minced garlic to make the marinade. | Pour the marinade over the tuna cubes and gently toss to coat. Let it marinate in the refrigerator for 15 minutes. | Prepare the rice by cooking sushi rice according to package instructions and let it cool slightly. | Prepare the vegetables: slice cucumber thinly, chop green onion, and dice avocado. | To assemble the poke bowl, place a serving of cooked rice at the bottom of the bowl. | Top the rice with marinated ahi tuna, cucumber slices, avocado cubes, and sprinkle with chopped green onion, sesame seeds, and seaweed flakes. | Optionally, garnish with pickled ginger and drizzle with sriracha or spicy mayo if desired. | Serve immediately and enjoy your fresh ahi tuna poke bowl.",https://pixabay.com/get/g21276bd0ceb4d0af322d5b59fb214e8ad1e97ed9fecf178ad8ec1638f2f4f8b37938590ce4d0ab1bfc131728d167582d1db6f94c4b87c766ffb353a67b3dadf7_640.jpg,food_dataset_v2\recipe_images\323_ahi_tuna_poke_bowl.jpg,True,True,AUTO_IMPORTED,0.95
988,recipeapi,Aioli Garlic Sauce,,"Aioli is a traditional garlic mayonnaise sauce of Mediterranean origin, made by emulsifying garlic, egg yolk, olive oil, and lemon juice.",easy,sauce,american,dairy_free|gluten_free|nut_free|vegetarian,4,10,,150,2,"Peel and finely mince the garlic clove. | In a bowl, whisk the egg yolk until creamy. | Slowly add the olive oil in a thin stream while continuously whisking to emulsify the mixture. | Add the minced garlic to the emulsified mixture and whisk again. | Season with salt and lemon juice to taste, and mix well. | Serve immediately or refrigerate for up to 2 days in a sealed container.",https://pixabay.com/get/g56cf1494ff42b841f78d36b461138b28a538dfddcd7e1917c5c121f5cffdfb8c7d69f9d5d542a771eab8d20d580058dab25cbf3abf8d1808dcfa5a08e9973e9b_640.jpg,food_dataset_v2\recipe_images\988_aioli_garlic_sauce.jpg,True,True,AUTO_IMPORTED,0.95
1135,recipeapi,Aioli Garlic Sauce,American Style,"Aioli Garlic Sauce American style is a creamy mayonnaise-like sauce made by emulsifying garlic, egg yolk, and olive oil, commonly used as a dip or spread in American cuisine.",easy,sauce,american,dairy_free|gluten_free|nut_free|vegetarian,6,10,,130,1,"Peel and finely mince the garlic cloves. | In a medium bowl, whisk the egg yolk until smooth. | Slowly add the olive oil in a thin, steady stream while continuously whisking vigorously to emulsify. | Add the minced garlic, lemon juice, and Dijon mustard to the mixture and whisk again until well combined. | Season with salt and pepper to taste and whisk once more. | Cover and refrigerate the aioli for at least 30 minutes before serving to allow flavors to meld.",https://pixabay.com/get/g1298e0447b50d1cbe6c88e2b1d283059e480846f6a85838ac0efcc8d73afd939002e21befd6da618e4d282f4c516a2718c048cc08d26afa55f58c1e84bdd47fa_640.jpg,food_dataset_v2\recipe_images\1135_aioli_garlic_sauce.jpg,True,True,AUTO_IMPORTED,0.95
960,recipeapi,Alabama White BBQ Sauce,,"Alabama white BBQ sauce is a tangy, creamy mayonnaise and vinegar-based sauce, distinctively peppery and slightly spicy, originating from northern Alabama as a unique alternative to traditional tomato-based barbecue sauces.",easy,sauce,american,dairy_free|gluten_free|nut_free|vegetarian,6,10,,120,1,"Combine mayonnaise, apple cider vinegar, lemon juice, horseradish, mustard, garlic powder, salt, black pepper, cayenne pepper, and sugar in a bowl. | Whisk all ingredients together until smooth and well combined. | Taste and adjust seasoning with additional salt, pepper, or vinegar if desired. | Use immediately or refrigerate in an airtight container for up to one week. | Serve Alabama white BBQ sauce as a unique tangy and creamy accompaniment especially great with grilled chicken or pork.",https://pixabay.com/get/g07ba94733deb4cd4b87d6b8b3cc78894f319819a4ee7fa9b347532d1f29ce0f150549fef0ed32b887b2939dc0723663d04e7e890f444be3e92dabe28db71c70c_640.jpg,food_dataset_v2\recipe_images\960_alabama_white_bbq_sauce.jpg,True,True,AUTO_IMPORTED,0.95
69,recipeapi,Alabama White Sauce Chicken,,"Alabama White Sauce Chicken is a Southern barbecue dish featuring grilled chicken coated with a tangy mayonnaise and vinegar-based white sauce, unique to Alabama's barbecue tradition.",medium,main,american,dairy_free|gluten_free|nut_free,6,15,40,450,45,"Preheat the grill or oven to medium-high heat (about 190°C/375°F). | Season chicken pieces with salt and pepper. | In a bowl, combine mayonnaise, apple cider vinegar, lemon juice, horseradish, black pepper, salt, sugar, and cayenne pepper to make the Alabama white sauce. | Grill or bake the chicken until cooked through and the skin is crispy, about 30-40 minutes depending on piece size, turning occasionally. | Remove the chicken from heat and generously brush it with the Alabama white sauce while still hot. | Serve extra Alabama white sauce on the side for dipping.",https://pixabay.com/get/ga82aff05438493f489d4d096d1fc7ce0d4686a9b301df8b7b0708c6e385dab42d17b53eae30a868c4d4af0a652971828b78306edd87c5291ae30000d5ab70fb7_640.jpg,food_dataset_v2\recipe_images\69_alabama_white_sauce_chicken.jpg,True,True,AUTO_IMPORTED,0.95
984,recipeapi,Alfredo Sauce Homemade,,"Homemade alfredo sauce is a creamy Italian sauce made from butter, heavy cream, Parmesan cheese, and garlic, perfect for pasta dishes.",easy,sauce,american,gluten_free|nut_free|vegetarian,4,10,10,350,12,"Grate the Parmesan cheese finely and set aside. | In a medium saucepan, melt the butter over medium heat. | Add the minced garlic and cook until fragrant, about 1 minute, being careful not to burn it. | Slowly whisk in the heavy cream, stirring constantly to combine. | Bring the mixture to a simmer and cook for 5 minutes, stirring occasionally, until slightly thickened. | Reduce the heat to low and gradually whisk in the grated Parmesan cheese until smooth and creamy. | Season with salt and freshly ground black pepper to taste. | Remove from heat and serve immediately over cooked pasta or your desired dish.",https://pixabay.com/get/g1f8dedfcab088aea0670049f74f7f63a82ba953916d7134b61249b385c482f865202635fdd84159994cd2cd30d194671d689363984e34e90d6e98a3bf84d36ca_640.jpg,food_dataset_v2\recipe_images\984_alfredo_sauce_homemade.jpg,True,True,AUTO_IMPORTED,0.95
785,recipeapi,Ambrosia Salad,,"Ambrosia Salad is a classic American fruit salad combining tropical fruits, marshmallows, and creamy dressing for a sweet, refreshing side dish.",easy,side_dish,american,gluten_free|vegetarian,6,15,,180,2,"In a large bowl, combine the drained pineapple chunks, mandarin orange segments, and maraschino cherries. | Add the miniature marshmallows and shredded coconut to the fruit mixture. | Gently fold in the sour cream and mayonnaise until everything is well coated. | Cover the bowl with plastic wrap and refrigerate the salad for at least 1 hour before serving to allow the flavors to meld. | Serve chilled, garnished with additional cherries or coconut if desired.",https://pixabay.com/get/gcffdccbf6116090baea98dffa9078a8be2ea66e8163db53f370a732a88fc12378a3b87f42787fc10a5ed52b9532285bd06af95a08a55bf6c862b43a634ec56f6_640.jpg,food_dataset_v2\recipe_images\785_ambrosia_salad.jpg,True,True,AUTO_IMPORTED,0.95
136,recipeapi,American Beef Stroganoff,,"American beef stroganoff is a creamy and comforting dish made with sautéed beef strips, mushrooms, and onions in a sour cream sauce, traditionally served over egg noodles.",medium,main,american,nut_free,4,15,25,450,35,"Slice the beef into thin strips and season with salt and pepper. | Heat vegetable oil in a large skillet over medium-high heat. | Add the beef strips and cook until browned on all sides, then remove from the skillet and set aside. | In the same skillet, melt butter and add chopped onion and sliced mushroom. | Cook until the vegetables are soft and browned. | Add minced garlic and cook for another minute. | Sprinkle flour over the vegetables and stir to combine, cooking for one minute to remove the raw flour taste. | Slowly pour in beef broth while stirring to avoid lumps, then add mustard and Worcestershire sauce. | Bring the mixture to a simmer and cook until slightly thickened. | Return the beef and any juices to the skillet and reduce heat to low. | Stir in sour cream and heat gently without boiling to combine. | Adjust seasoning with salt and pepper as needed. | Serve hot over cooked egg noodles or rice, garnished with chopped parsley if desired.",https://pixabay.com/get/gf2c780b7553eaa958bb30528cf844370e232eb59b024c53dcfc9f6bb2141d9d5590aad9d7cd1752029cae1e3502cea861cb5c3f89873c4a380a7832d6aa57ab4_640.jpg,food_dataset_v2\recipe_images\136_american_beef_stroganoff.jpg,True,True,AUTO_IMPORTED,0.95
2021,recipeapi,Albuféra Sauce,,"Albuféra sauce is a traditional Mediterranean sauce originating from the Albuféra lagoon region, known for its fragrant saffron-infused tomato base, typically served with seafood.",easy,sauce,french,dairy_free|gluten_free|nut_free,4,10,20,80,2,"Heat olive oil in a pan over medium heat. | Add chopped onion and garlic, sauté until translucent and fragrant. | Add chopped tomato and cook until it breaks down and forms a thick sauce. | Pour in fish broth and bring to a simmer. | Add a pinch of saffron and stir well to infuse the sauce with color and flavor. | Simmer the sauce gently for about 15 minutes to combine the flavors. | Season with salt and pepper to taste. | Strain the sauce through a fine sieve to achieve a smooth consistency. | Serve warm as a complement to seafood dishes such as fish or shellfish.",https://pixabay.com/get/g4e1fe42f06e33d76101c27a07746e32667e116c1b1cf4e8baaac388feec333519176902b6ddfbb49992897f54cd753047010ac62bccbc784cade217b1fd4d9e8_640.jpg,food_dataset_v2\recipe_images\2021_albuféra_sauce.jpg,True,True,AUTO_IMPORTED,0.95
1613,recipeapi,Aligot,Cheesy Mashed Potatoes,"Aligot is a traditional French dish featuring creamy, mashed potatoes blended with melted cheese and garlic to create a rich and elastic texture.",medium,side_dish,french,gluten_free|nut_free|vegetarian,4,10,25,450,18,"Peel and cut the potatoes into large chunks and place them in a pot of salted water. | Boil the potatoes until tender, about 20 minutes, then drain well. | Return the potatoes to the pot and mash until very smooth. | Over low heat, gently warm the cream and garlic in a saucepan until fragrant. | Gradually add the warm cream to the mashed potatoes, stirring continuously. | Slowly add the cheese to the potato mixture, stirring and stretching it until it becomes smooth and elastic. | Season with salt and pepper to taste, and serve immediately while hot and stretchy.",https://pixabay.com/get/ga85fad5af6fbd6151eb1d00f03a5e3dac1342650c9997fcf42320117420479b60f839de6453094e50aa53124de97af42_640.jpg,food_dataset_v2\recipe_images\1613_aligot.jpg,True,True,AUTO_IMPORTED,0.95
1950,recipeapi,Almond Cake,,"A moist and tender almond cake made with ground almonds and lightly sweetened, perfect for almond lovers and gluten-free diets.",easy,dessert,french,vegetarian,8,15,35,280,7,"Preheat the oven to 175°C (350°F). | Grease and flour an 8-inch round cake pan. | In a bowl, beat sugar and softened butter until creamy and light. | Add eggs one at a time, beating well after each addition. | Stir in vanilla extract. | In another bowl, combine ground almond, all-purpose flour, and baking powder. | Gradually add the dry ingredients to the butter mixture, mixing until just combined. | Pour the batter into the prepared pan and smooth the top with a spatula. | Bake for 30 to 35 minutes or until a toothpick inserted into the center comes out clean. | Allow the cake to cool in the pan for 10 minutes, then turn it out onto a wire rack to cool completely. | Optionally, dust the top with powdered sugar before serving.",https://pixabay.com/get/ge19435dc57c8a188f69a704bba43cf890ef89f42debe3e18db636ac33a9411c61a722bfc8f383cd14bfd32d71f303cb82ddbdfd929367cb536cbd4230f384362_640.jpg,food_dataset_v2\recipe_images\1950_almond_cake.jpg,True,True,AUTO_IMPORTED,0.95
2165,recipeapi,Almond Croissant,,"Almond croissant is a flaky, buttery pastry filled and topped with sweet almond cream and sliced almonds, popular in French bakeries.",medium,breakfast,french,vegetarian,4,15,15,400,9,"Preheat the oven to 180 degrees celsius and line a baking tray with parchment paper. | Slice the croissants in half horizontally without cutting all the way through, creating a pocket. | In a bowl, mix softened butter, powdered sugar, almond flour, vanilla extract, and a pinch of salt until smooth to make the almond cream (frangipane). | Fill each croissant with a generous amount of almond cream and close them. | Spread more almond cream on the outside top of each croissant. | Sprinkle sliced almonds on top of the almond cream coating. | Bake the filled croissants in the oven for about 15 minutes or until golden brown and cooked through. | While still warm, dust the croissants with powdered sugar before serving.",https://pixabay.com/get/g421f5266e49ec3e702960f2312f16694107ce9c355ab39874d3d37a9d27541adb14f28684beb1724e68c7e0acf0fc198_640.jpg,food_dataset_v2\recipe_images\2165_almond_croissant.jpg,True,True,AUTO_IMPORTED,0.95
1890,recipeapi,Almond Succès Cake,,"Almond Succès Cake is a classic French layered almond cake made with a crunchy almond meringue base and rich almond buttercream, known for its delicate texture and nutty flavor.",hard,dessert,french,gluten_free|vegetarian,8,30,20,450,10,"Preheat the oven to 180°C (350°F). | Line a baking tray with parchment paper and draw two 20 cm (8 inch) circles as guides. | Prepare the dacquoise base by whipping egg whites with sugar until stiff peaks form. | Fold in the ground almonds and powdered sugar gently to keep the mixture airy. | Spread the mixture evenly within the circles on the baking tray. | Bake for about 15 minutes until golden and firm, then cool completely. | Prepare the almond buttercream by beating softened butter until creamy. | Gradually add in powdered sugar, ground almonds, and a pinch of salt while continuing to beat. | Beat in egg yolks one at a time until smooth and fluffy. | Once the dacquoise rounds are cooled, spread a layer of almond buttercream on one disk. | Place the second dacquoise disk on top and cover the entire cake with the remaining buttercream. | Chill the cake in the refrigerator for at least 2 hours before serving to set the buttercream. | Optionally, garnish the cake with sliced almonds for decoration.",https://pixabay.com/get/g6a23297f7228ab2050a8dc7f41369d9f38ac920583a0237386d7717b605644bc92403b57248daaea3924827e23913a1ba5b0accd5cb5a3bcc0682e77584e9e02_640.jpg,food_dataset_v2\recipe_images\1890_almond_succès_cake.jpg,True,True,AUTO_IMPORTED,0.95
1504,recipeapi,Almond Trout,,Almond Trout is a simple and elegant dish featuring trout fillets coated with a crunchy almond crust and baked to perfection. This recipe highlights the delicate flavor of trout complemented by the nutty texture of almonds.,easy,main,french,,4,15,15,350,35,"Preheat the oven to 200°C (400°F). | Rinse the trout fillets under cold water and pat them dry with paper towels. | Season both sides of the trout fillets with salt and pepper. | In a shallow dish, mix the sliced almonds with the flour. | Brush the trout fillets with melted butter to help the almonds stick. | Press the almond and flour mixture onto the top of each trout fillet, covering it evenly. | Place the trout fillets on a lightly greased baking sheet or ovenproof dish. | Drizzle a little melted butter over the almond crust for extra crispiness. | Bake in the preheated oven for about 12-15 minutes, or until the trout is cooked through and the almond crust is golden brown. | Serve the almond-crusted trout hot, garnished with lemon wedges and fresh parsley if desired.",https://pixabay.com/get/gff9259f1f6d0e7d8f13a8b9827bf4e184d4d82e7c53b8bb53741f7e7b3f9d02528cfa4f4c7e472e956a8aa88b345f894fcc7979550ec1cef4287ddeae81f4cac_640.jpg,food_dataset_v2\recipe_images\1504_almond_trout.jpg,True,True,AUTO_IMPORTED,0.95
1881,recipeapi,Almond Tuile Cookie,,"Almond tuile cookies are thin, crisp French cookies with a delicate almond flavor and a signature curved shape, perfect for a light snack or dessert accompaniment.",medium,snack,french,vegetarian,12,10,8,90,2,"Preheat the oven to 180°C (350°F) and line a baking sheet with parchment paper. | In a mixing bowl, combine the egg white and sugar, stirring until the sugar is mostly dissolved. | Add melted butter and mix well until combined. | Sift in the flour and a pinch of salt, then gently fold in the sliced almond to create a smooth batter. | Drop small spoonfuls of batter onto the prepared baking sheet, spacing them several centimeters apart, and spread thinly into round shapes using the back of a spoon. | Bake for about 6 to 8 minutes or until the edges turn golden brown. | Remove the cookies from the oven and let them cool on the baking sheet for a minute until slightly firm. | If desired, quickly shape the warm tuiles over a rolling pin or the edge of a glass to create a curved shape before they harden. | Allow cookies to cool completely on a wire rack before serving.",https://pixabay.com/get/g24344bde11058e0b04f832790f71a06bc2b94dad9801d0bf4fe217d7ac9b03520dae2d54ca27cdcd6e7f03c1d131d9b59ac58ad50fce17eb09c536d9e1694f79_640.jpg,food_dataset_v2\recipe_images\1881_almond_tuile_cookie.jpg,True,True,AUTO_IMPORTED,0.95
2115,recipeapi,Alpine Tourton,Stuffed Fritter,"Alpine Tourton is a savory stuffed fritter from the French Alps, typically filled with a mixture of mashed potatoes, spinach, bacon, and cheese, then fried to a golden crisp.",medium,snack,french,nut_free,4,40,20,450,15,"Peel and dice the potato into small cubes and boil in salted water until tender, then drain and mash with butter and cream until smooth. | Mix the mashed potatoes with chopped cooked spinach, finely diced cooked bacon, grated cheese, and a pinch of nutmeg; season with salt and pepper to taste. | To prepare the dough, combine flour, egg, a pinch of salt, and water to form a smooth dough; knead and let it rest covered for 30 minutes. | Roll out the dough on a floured surface into thin circles about 10 cm in diameter. | Place a spoonful of the potato and spinach filling in the center of each dough circle. | Fold the dough over the filling to form a half-moon shape and press the edges firmly to seal. | Heat vegetable oil in a deep pan to 180°C (350°F). | Fry the tourtons in batches until golden brown and crispy on both sides, about 3-4 minutes per side. | Drain the fried tourtons on paper towels to remove excess oil. | Serve warm as a snack or side dish, optionally with a side of sour cream or a light salad.",https://pixabay.com/get/g8befc10fb490f231e34159363ef39af275364b54526ea76cc7e2bbc290674706e30780eece1d5ab15e0639f4407b199f20670881bee9d782e1c57c892a9723b1_640.jpg,food_dataset_v2\recipe_images\2115_alpine_tourton.jpg,True,True,AUTO_IMPORTED,0.95
2087,recipeapi,Alsatian Knack Sausages,,"Alsatian knack sausages are traditional smoked pork sausages from the Alsace region of France, known for their distinctive snap and smoky flavor. They are typically simmered gently and then browned to develop a flavorful crust.",easy,main,french,dairy_free|nut_free,6,5,25,280,20,"Fill a large pot with water and bring it to a gentle simmer, avoiding a full boil to prevent the sausages from bursting. | Place the knack sausages carefully into the simmering water and cook for about 15 to 20 minutes until heated through and plump. | Remove the sausages from the water and pat them dry with a paper towel. | Heat a skillet over medium heat and add a small amount of vegetable oil. | Place the sausages in the skillet and brown them evenly on all sides for about 5 minutes for color and added flavor. | Serve the knack sausages hot, traditionally with sauerkraut, mustard, and crusty bread or alongside potatoes and a light salad.",https://pixabay.com/get/gf7afc90edcc0314ab22588ff204504d8856344a78a9b0341fa201b38b45322ca8f8dac61cbd59d1c100b4e6d9ef3f8a2_640.jpg,food_dataset_v2\recipe_images\2087_alsatian_knack_sausages.jpg,True,True,AUTO_IMPORTED,0.95
